category,product_name,product_code,description,pricing_model,unit_price,unit_basis,tier_min_ees,tier_max_ees,monthly_minimum,one_time_fee,setup_fee,billing_frequency,required_dependencies,conditions,effective_date,source_file,source_page
"Clocks","R800E — Velocity 800","3713","Touchpad, ethernet, rugged enclosure","One-Time","N/A","N/A","N/A","N/A","N/A","$1,899.00","N/A","One-Time","N/A","Product family (source section): Velocity Touchpad Clocks — 800 Series | Source Category column: Time Clock | Series tag: Rugged | Row tags: Rugged","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Velocity Touchpad Clocks — 800 Series"", row 3"
"Clocks","R850E — Velocity 850","3715","Touchpad, ethernet, rugged enclosure","One-Time","N/A","N/A","N/A","N/A","N/A","$2,290.00","N/A","One-Time","N/A","Product family (source section): Velocity Touchpad Clocks — 800 Series | Source Category column: Time Clock | Series tag: Rugged | Row tags: Rugged","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Velocity Touchpad Clocks — 800 Series"", row 4"
"Clocks","Virtual Time Clock","7916","Per employee","Monthly","$100.00","N/A","N/A","N/A","N/A","N/A","N/A","Monthly","N/A","Product family (source section): Virtual Time Clock | Source Category column: SaaS","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Virtual Time Clock"", row 1"
"Clocks","Barcode Swipe Cards","1342","Per card","One-Time","N/A","N/A","N/A","N/A","N/A","$4.25","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory | Minimum order quantity: 5 (source tag ""Min 5"") | Row tags: Min 5","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 1"
"Clocks","Cleaner Cards","1343","Packet of 5 — cleans dust and minor debris from swipe track","One-Time","N/A","N/A","N/A","N/A","N/A","$10.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 2"
"Clocks","HID Proximity Key Fob","1346","KFHID","One-Time","N/A","N/A","N/A","N/A","N/A","$9.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory | Minimum order quantity: 5 (source tag ""Min 5"") | Row tags: Min 5","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 3"
"Clocks","HID Proximity Card","1347","HID1386","One-Time","N/A","N/A","N/A","N/A","N/A","$9.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory | Minimum order quantity: 5 (source tag ""Min 5"") | Row tags: Min 5","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 4"
"Clocks","Magnetic Swipe Cards","1348","Per card","One-Time","N/A","N/A","N/A","N/A","N/A","$4.25","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory | Minimum order quantity: 5 (source tag ""Min 5"") | Row tags: Min 5","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 5"
"Clocks","isolved Proximity Card","1350","QPROX","One-Time","N/A","N/A","N/A","N/A","N/A","$9.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory | Minimum order quantity: 5 (source tag ""Min 5"") | Row tags: Min 5","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 6"
"Clocks","Ethernet Cable","1354","Available in 10’ only","One-Time","N/A","N/A","N/A","N/A","N/A","$20.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 7"
"Clocks","Battery Back-up","4355","BATNXG, BATV8","One-Time","N/A","N/A","N/A","N/A","N/A","$195.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 8"
"Clocks","NXG Clock Power Supply","4580","HW-NXG07","One-Time","N/A","N/A","N/A","N/A","N/A","$25.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 9"
"Clocks","isolved Proximity Key Fob","4615","KFQ","One-Time","N/A","N/A","N/A","N/A","N/A","$9.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 10"
"Clocks","14 Volt Clock Power Supply","4926","CK-PS","One-Time","N/A","N/A","N/A","N/A","N/A","$25.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 11"
"Clocks","Wall-Mountable Swipe Card Holders","6705","Holds 15 cards","One-Time","N/A","N/A","N/A","N/A","N/A","$15.00","N/A","One-Time","N/A","Product family (source section): Time Clock Accessories | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Time Clock Accessories"", row 12"
"Required Products","1094-1095-C Production","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll; ACA Compliance","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 1 of 30"
"Required Products","401k","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source | Notes: HR would be required if Eligibility Rules are in that package. It would be a straight deduciton if we don't use Benefits","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 2 of 30"
"Required Products","ACA Compliance","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Open Enrollment & Benefit Cost Analysis","Standalone: not marked in source | Notes: HR would be required if Eligibility Rules, and Employement Record fall under HR. Payroll would be required if Salary and W2 (safe harbor) Falls under Payroll.","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 3 of 30"
"Required Products","Attract and Hire (Formally Applicant Tracking)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Standalone: ✓ (source column ""Standalone"")","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 4 of 30"
"Required Products","Benchmark Insights","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","PPA","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 5 of 30"
"Required Products","Benefit Carrier Feeds","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","HR; Open Enrollment & Benefit Cost Analysis","Standalone: not marked in source | Notes: HR for the employment records","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 6 of 30"
"Required Products","Ceritfied Payroll","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 7 of 30"
"Required Products","COBRA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Open Enrollment & Benefit Cost Analysis","Standalone: not marked in source | Notes: Benefits recommended for full experience","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 8 of 30"
"Required Products","Compensation Management","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll; HR","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 9 of 30"
"Required Products","Content Library","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll; Learning Management (LMS)","Standalone: not marked in source | Notes: Payroll or any other core product is a dependecy as users gain access to the LMS through People Cloud. This cannot be sold standalone","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 10 of 30"
"Required Products","Engagement Management","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll; HR","Standalone: not marked in source | Notes: Requires at least one of the marked platform dependencies","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 11 of 30"
"Required Products","E-Verify I-9 Work Eligibility Verification","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Onboarding & Offboarding; HR","Standalone: not marked in source | Notes: We have informational I-9 (Part of HR) so we can use this. Onboarding recommended better user experience but is not required.","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 12 of 30"
"Required Products","Expense Management","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 13 of 30"
"Required Products","FSA","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll; Open Enrollment & Benefit Cost Analysis","Standalone: not marked in source | Notes: Benefits and payroll recommended for full experience","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 14 of 30"
"Required Products","Giving & Volunteering","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 15 of 30"
"Required Products","HR","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Standalone: ✓ (source column ""Standalone"")","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 16 of 30"
"Required Products","isolved HR Services","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","HR","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 17 of 30"
"Required Products","Learning Management System","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source | Notes: Payroll or any other core product is a dependecy as users gain access to the LMS through People Cloud. This cannot be sold standalone","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 18 of 30"
"Required Products","Next Day Payroll Processing","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Payroll","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 19 of 30"
"Required Products","Occurrence Tracking","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","HR; Time & Labor Management","Standalone: not marked in source | Notes: Requires at least one of the marked platform dependencies","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 20 of 30"
"Required Products","Onboarding & Offboarding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","HR","Standalone: not marked in source","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 21 of 30"
"Required Products","Open Enrollment & Benefit Cost Analysis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","HR","Standalone: not marked in source | Notes: Have to have HR to have a Base EE record and Eligibility Rules. Payroll is recommended.","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 22 of 30"
"Required Products","Payroll","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Standalone: ✓ (source column ""Standalone"") | Notes: * not ideal for client. There is no way to get reports and they would stay in the commit process. Additional functionality is really need to over it as a standalone solution.","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Required Products page (Last Updated Aug 19, 2025) - matrix visual, source row 23 of 30"
